Des-I,Emp-I,TIPOVUELO,temporada_alta,periodo_dia,atraso_15
SCDA,LAN,N,1,noche,0
SCDA,LAN,N,1,noche,0
SCDA,LAN,N,1,noche,0
SCDA,LAN,N,1,noche,0
SCDA,LAN,N,1,noche,0
SCDA,LAN,N,1,noche,0
SCDA,LAN,N,1,noche,0
SCDA,LAN,N,1,noche,0
SCDA,LAN,N,1,noche,0
SCDA,LAN,N,1,noche,0
SCDA,LAN,N,1,noche,1
SCDA,LAN,N,1,noche,0
SCDA,LAN,N,1,noche,0
SCDA,LAN,N,1,noche,0
SCDA,LAN,N,1,noche,1
SCDA,LAN,N,1,noche,1
SCDA,LAN,N,1,noche,0
SCDA,LAN,N,1,noche,0
SCDA,LAN,N,1,noche,0
SCDA,LAN,N,1,noche,1
SCDA,LAN,N,1,noche,0
SCDA,LAN,N,1,noche,0
SCDA,LAN,N,1,noche,0
SCDA,LAN,N,1,noche,0
SCDA,LAN,N,1,noche,0
SCDA,LAN,N,1,noche,0
SCDA,LAN,N,1,noche,0
SCDA,LAN,N,1,noche,1
SCDA,LAN,N,1,noche,1
SCAR,LAN,N,1,noche,0
SCAR,LAN,N,1,noche,0
SCAR,LAN,N,1,noche,0
SCAR,LAN,N,1,noche,0
SCAR,LAN,N,1,noche,0
SCAR,LAN,N,1,noche,0
SCAR,LAN,N,1,noche,0
SCAR,LAN,N,1,noche,0
SCAR,LAN,N,1,noche,0
SCAR,LAN,N,1,noche,0
SCAR,LAN,N,1,noche,0
SCAR,LAN,N,1,noche,0
SCAR,LAN,N,1,noche,0
SCAR,LAN,N,1,noche,0
SCAR,LAN,N,1,noche,0
SCAR,LAN,N,1,noche,0
SCAR,LAN,N,1,noche,0
SCAR,LAN,N,1,noche,0
SCAR,LAN,N,1,noche,0
SCAR,LAN,N,1,noche,0
SCAR,LAN,N,1,mañana,1
SCAR,LAN,N,1,mañana,0
SCAR,LAN,N,1,noche,1
SCAR,LAN,N,1,mañana,0
SCAR,LAN,N,1,noche,0
SCAR,LAN,N,1,noche,0
SCAR,LAN,N,1,mañana,0
SCAR,LAN,N,1,mañana,0
SCAR,LAN,N,1,mañana,0
SCAR,LAN,N,1,mañana,0
SCAR,LAN,N,1,noche,0
SCAR,LAN,N,1,noche,0
SCAR,LAN,N,1,mañana,0
SCAR,LAN,N,1,mañana,0
SCAR,LAN,N,1,mañana,0
SCAR,LAN,N,1,mañana,0
SCAR,LAN,N,1,noche,0
SCAR,LAN,N,1,noche,0
SCAR,LAN,N,1,mañana,0
SCAR,LAN,N,1,mañana,0
SCAR,LAN,N,1,mañana,0
SCAR,LAN,N,1,mañana,0
SCAR,LAN,N,1,mañana,0
SCAR,LAN,N,1,tarde,0
SCAR,LAN,N,1,mañana,0
SCAR,LAN,N,1,tarde,0
SCAR,LAN,N,1,tarde,0
SCAR,LAN,N,1,tarde,0
SCAR,LAN,N,1,tarde,0
SCAR,LAN,N,1,mañana,0
SCAR,LAN,N,1,tarde,0
SCAR,LAN,N,1,tarde,1
SCAR,LAN,N,1,tarde,0
SCAR,LAN,N,1,tarde,0
SCAR,LAN,N,1,mañana,0
SCAR,LAN,N,1,tarde,0
SCAR,LAN,N,1,tarde,1
SCAR,LAN,N,1,tarde,0
SCAR,LAN,N,1,tarde,0
SCAR,LAN,N,1,tarde,0
SCAR,LAN,N,1,tarde,1
SCAR,LAN,N,1,tarde,0
SCAR,LAN,N,1,noche,0
SCAR,LAN,N,1,noche,0
SCAR,LAN,N,1,noche,0
SCAR,LAN,N,1,noche,0
SCAR,LAN,N,1,noche,1
SCAR,LAN,N,1,noche,0
SCAR,LAN,N,1,noche,0
SCAR,LAN,N,1,noche,0
SCAR,LAN,N,1,noche,0
SCAR,LAN,N,1,noche,0
SCAR,LAN,N,1,noche,0
SCAR,LAN,N,1,noche,0
SCAR,LAN,N,1,noche,1
SCAR,LAN,N,1,noche,1
SCAR,LAN,N,1,noche,0
SCAR,LAN,N,1,noche,0
SCAR,LAN,N,1,noche,0
SCAR,LAN,N,1,noche,0
SCAR,LAN,N,1,noche,0
SCAR,LAN,N,1,noche,0
SCAR,LAN,N,1,noche,0
SCAR,LAN,N,1,noche,0
SCAR,LAN,N,1,noche,0
SCAR,LAN,N,1,noche,0
SCAR,LAN,N,1,noche,1
SCDA,LAN,N,1,noche,1
SCDA,LAN,N,1,noche,0
SCDA,LAN,N,1,noche,0
SABE,LAN,I,1,mañana,0
SABE,LAN,I,1,mañana,0
SABE,LAN,I,1,mañana,0
SABE,LAN,I,1,mañana,0
SABE,LAN,I,1,mañana,0
SABE,LAN,I,1,mañana,0
SABE,LAN,I,1,mañana,1
SABE,LAN,I,1,mañana,0
SABE,LAN,I,1,mañana,1
SABE,LAN,I,1,mañana,0
SABE,LAN,I,1,mañana,0
SABE,LAN,I,1,mañana,0
SABE,LAN,I,1,mañana,0
SABE,LAN,I,1,mañana,0
SABE,LAN,I,1,mañana,0
SABE,LAN,I,1,mañana,0
SABE,LAN,I,1,mañana,0
SABE,LAN,I,1,mañana,0
SABE,LAN,I,1,mañana,1
SABE,LAN,I,1,mañana,0
SABE,LAN,I,1,mañana,0
SABE,LAN,I,1,mañana,0
SABE,LAN,I,1,mañana,0
SABE,LAN,I,1,mañana,0
SABE,LAN,I,1,mañana,0
SABE,LAN,I,1,mañana,0
SABE,LAN,I,1,mañana,0
SABE,LAN,I,1,mañana,1
SAEZ,LAN,I,1,tarde,1
SAEZ,LAN,I,1,tarde,1
SAEZ,LAN,I,1,tarde,1
SAEZ,LAN,I,1,tarde,0
SAEZ,LAN,I,1,tarde,0
SAEZ,LAN,I,1,tarde,0
SAEZ,LAN,I,1,tarde,0
SAEZ,LAN,I,1,tarde,0
SAEZ,LAN,I,1,tarde,0
SAEZ,LAN,I,1,tarde,0
SAEZ,LAN,I,1,tarde,0
SAEZ,LAN,I,1,tarde,1
SAEZ,LAN,I,1,tarde,0
SAEZ,LAN,I,1,tarde,0
SAEZ,LAN,I,1,tarde,0
SAEZ,LAN,I,1,tarde,0
SAEZ,LAN,I,1,tarde,0
SAEZ,LAN,I,1,tarde,0
SAEZ,LAN,I,1,tarde,0
SAEZ,LAN,I,1,tarde,0
SAEZ,LAN,I,1,tarde,0
SAEZ,LAN,I,1,tarde,0
SAEZ,LAN,I,1,tarde,0
SAEZ,LAN,I,1,tarde,0
SAEZ,LAN,I,1,tarde,0
SAEZ,LAN,I,1,tarde,1
SAEZ,LAN,I,1,tarde,1
SAEZ,LAN,I,1,tarde,0
SAEZ,LAN,I,1,tarde,0
SAEZ,LAN,I,1,tarde,0
SAEZ,LAN,I,1,tarde,0
SAEZ,LAN,I,1,tarde,0
SAEZ,LAN,I,1,tarde,0
SAEZ,LAN,I,1,tarde,1
SAEZ,LAN,I,1,tarde,0
SAEZ,LAN,I,1,tarde,0
SAEZ,LAN,I,1,tarde,0
SAEZ,LAN,I,1,tarde,0
SAEZ,LAN,I,1,tarde,0
SAEZ,LAN,I,1,tarde,0
SAEZ,LAN,I,1,tarde,0
SAEZ,LAN,I,1,tarde,0
SAEZ,LAN,I,1,tarde,0
SAEZ,LAN,I,1,tarde,0
SAEZ,LAN,I,1,tarde,0
SAEZ,LAN,I,1,tarde,0
SAEZ,LAN,I,1,tarde,0
SAEZ,LAN,I,1,tarde,1
SAEZ,LAN,I,1,tarde,0
SAEZ,LAN,I,1,tarde,0
SAEZ,LAN,I,1,tarde,0
SAEZ,LAN,I,1,tarde,0
SAEZ,LAN,I,1,tarde,0
SAEZ,LAN,I,1,tarde,0
SAEZ,LAN,I,1,tarde,0
SAEZ,LAN,I,1,tarde,0
SAEZ,LAN,I,1,mañana,0
SAEZ,LAN,I,1,mañana,1
SAEZ,LAN,I,1,mañana,0
SAEZ,LAN,I,1,mañana,0
SAEZ,LAN,I,1,mañana,0
SAEZ,LAN,I,1,mañana,1
SAEZ,LAN,I,1,mañana,0
SAEZ,LAN,I,1,mañana,0
SAEZ,LAN,I,1,mañana,1
SAEZ,LAN,I,1,mañana,1
SAEZ,LAN,I,1,mañana,1
SAEZ,LAN,I,1,mañana,0
SAEZ,LAN,I,1,mañana,0
SAEZ,LAN,I,1,mañana,1
SAEZ,LAN,I,1,mañana,0
SAEZ,LAN,I,1,mañana,0
SAEZ,LAN,I,1,mañana,0
SAEZ,LAN,I,1,mañana,1
SAEZ,LAN,I,1,mañana,0
SAEZ,LAN,I,1,mañana,1
SAEZ,LAN,I,1,mañana,0
SAEZ,LAN,I,1,mañana,0
SAEZ,LAN,I,1,mañana,1
SAEZ,LAN,I,1,mañana,0
SAEZ,LAN,I,1,mañana,0
SAEZ,LAN,I,1,mañana,0
SAEZ,LAN,I,1,mañana,0
SABE,LAN,I,1,mañana,0
SABE,LAN,I,1,mañana,0
SABE,LAN,I,1,mañana,1
SABE,LAN,I,1,mañana,0
SABE,LAN,I,1,mañana,0
SABE,LAN,I,1,mañana,0
SABE,LAN,I,1,mañana,0
SABE,LAN,I,1,mañana,0
SABE,LAN,I,1,mañana,0
SABE,LAN,I,1,mañana,0
SABE,LAN,I,1,mañana,0
SABE,LAN,I,1,mañana,1
SABE,LAN,I,1,mañana,1
SABE,LAN,I,1,mañana,0
SABE,LAN,I,1,mañana,0
SABE,LAN,I,1,mañana,0
SABE,LAN,I,1,mañana,0
SABE,LAN,I,1,mañana,0
SABE,LAN,I,1,mañana,0
SABE,LAN,I,1,mañana,0
SABE,LAN,I,1,mañana,0
SABE,LAN,I,1,mañana,0
SABE,LAN,I,1,mañana,0
SABE,LAN,I,1,mañana,0
SABE,LAN,I,1,mañana,0
SABE,LAN,I,1,mañana,0
SABE,LAN,I,1,mañana,0
SABE,LAN,I,1,mañana,0
SABE,LAN,I,1,tarde,1
SABE,LAN,I,1,tarde,1
SABE,LAN,I,1,tarde,0
SABE,LAN,I,1,tarde,0
SABE,LAN,I,1,tarde,0
SABE,LAN,I,1,tarde,0
SABE,LAN,I,1,tarde,0
SABE,LAN,I,1,tarde,1
SABE,LAN,I,1,tarde,1
SABE,LAN,I,1,tarde,0
SABE,LAN,I,1,tarde,0
SABE,LAN,I,1,tarde,0
SABE,LAN,I,1,tarde,1
SABE,LAN,I,1,tarde,0
SABE,LAN,I,1,tarde,1
SABE,LAN,I,1,tarde,0
SABE,LAN,I,1,tarde,0
SABE,LAN,I,1,tarde,0
SABE,LAN,I,1,tarde,1
SABE,LAN,I,1,tarde,0
SABE,LAN,I,1,tarde,0
SABE,LAN,I,1,tarde,1
SABE,LAN,I,1,tarde,0
SABE,LAN,I,1,tarde,0
SABE,LAN,I,1,tarde,0
SABE,LAN,I,1,tarde,1
SABE,LAN,I,1,tarde,1
SABE,LAN,I,1,tarde,0
SAEZ,LAN,I,1,noche,1
SAEZ,LAN,I,1,noche,1
SAEZ,LAN,I,1,noche,0
SAEZ,LAN,I,1,noche,0
SAEZ,LAN,I,1,noche,0
SAEZ,LAN,I,1,noche,0
SAEZ,LAN,I,1,noche,1
SAEZ,LAN,I,1,noche,1
SAEZ,LAN,I,1,noche,1
SAEZ,LAN,I,1,noche,1
SAEZ,LAN,I,1,noche,0
SAEZ,LAN,I,1,noche,0
SAEZ,LAN,I,1,noche,0
SAEZ,LAN,I,1,noche,0
SAEZ,LAN,I,1,noche,0
SAEZ,LAN,I,1,noche,1
SAEZ,LAN,I,1,noche,0
SAEZ,LAN,I,1,noche,0
SAEZ,LAN,I,1,noche,0
SAEZ,LAN,I,1,noche,0
SAEZ,LAN,I,1,noche,1
SAEZ,LAN,I,1,noche,0
SAEZ,LAN,I,1,noche,0
SAEZ,LAN,I,1,noche,0
SAEZ,LAN,I,1,noche,0
SAEZ,LAN,I,1,noche,1
SAEZ,LAN,I,1,noche,0
SAEZ,LAN,I,1,noche,1
KMIA,LAN,I,1,noche,1
KMIA,LAN,I,1,noche,1
KMIA,LAN,I,1,noche,0
KMIA,LAN,I,1,noche,0
KMIA,LAN,I,1,noche,1
KMIA,LAN,I,1,noche,0
KMIA,LAN,I,1,noche,0
KMIA,LAN,I,1,noche,0
KMIA,LAN,I,1,noche,1
KMIA,LAN,I,1,noche,0
KMIA,LAN,I,1,noche,0
KMIA,LAN,I,1,noche,0
KMIA,LAN,I,1,noche,0
KMIA,LAN,I,1,noche,0
KMIA,LAN,I,1,noche,0
KMIA,LAN,I,1,noche,0
KMIA,LAN,I,1,noche,1
KMIA,LAN,I,1,noche,0
KMIA,LAN,I,1,noche,0
KMIA,LAN,I,1,noche,1
KMIA,LAN,I,1,noche,0
KMIA,LAN,I,1,noche,0
KMIA,LAN,I,1,noche,0
KMIA,LAN,I,1,noche,0
KMIA,LAN,I,1,noche,0
KMIA,LAN,I,1,noche,0
KMIA,LAN,I,1,noche,0
KMIA,LAN,I,1,noche,1
KMIA,LAN,I,1,noche,1
KMIA,LAN,I,1,noche,0
KMIA,LAN,I,1,noche,0
KMIA,LAN,I,1,noche,1
KMIA,LAN,I,1,noche,0
KMIA,LAN,I,1,noche,0
KMIA,LAN,I,1,noche,0
KMIA,LAN,I,1,noche,0
KMIA,LAN,I,1,noche,0
KMIA,LAN,I,1,mañana,1
KMIA,LAN,I,1,mañana,0
KMIA,LAN,I,1,mañana,0
KMIA,LAN,I,1,mañana,0
KMCO,LAN,I,1,noche,0
KMCO,LAN,I,1,noche,0
KMCO,LAN,I,1,noche,0
KMCO,LAN,I,1,noche,0
KMCO,LAN,I,1,noche,0
KMCO,LAN,I,1,noche,0
KMCO,LAN,I,1,noche,1
KMCO,LAN,I,1,noche,0
SPJC,LAN,I,1,noche,0
SPJC,LAN,I,1,noche,0
SPJC,LAN,I,1,noche,1
SPJC,LAN,I,1,noche,0
SPJC,LAN,I,1,noche,0
SPJC,LAN,I,1,noche,0
SPJC,LAN,I,1,noche,0
SPJC,LAN,I,1,noche,0
SPJC,LAN,I,1,noche,0
SPJC,LAN,I,1,noche,0
SPJC,LAN,I,1,noche,0
SPJC,LAN,I,1,noche,0
SPJC,LAN,I,1,noche,0
SPJC,LAN,I,1,noche,0
SPJC,LAN,I,1,noche,0
SPJC,LAN,I,1,noche,0
SPJC,LAN,I,1,noche,0
SPJC,LAN,I,1,noche,1
SPJC,LAN,I,1,noche,0
SPJC,LAN,I,1,noche,0
SPJC,LAN,I,1,noche,0
SPJC,LAN,I,1,noche,0
SPJC,LAN,I,1,noche,0
SPJC,LAN,I,1,noche,0
SPJC,LAN,I,1,noche,0
SPJC,LAN,I,1,noche,0
SPJC,LAN,I,1,noche,0
SPJC,LAN,I,1,noche,0
KJFK,LAN,I,1,noche,0
KJFK,LAN,I,1,noche,1
KJFK,LAN,I,1,noche,0
KJFK,LAN,I,1,noche,1
KJFK,LAN,I,1,noche,1
KJFK,LAN,I,1,noche,1
KJFK,LAN,I,1,noche,0
KJFK,LAN,I,1,noche,0
KJFK,LAN,I,1,noche,0
KJFK,LAN,I,1,noche,0
KJFK,LAN,I,1,noche,0
KJFK,LAN,I,1,noche,0
KJFK,LAN,I,1,noche,0
KJFK,LAN,I,1,noche,0
KJFK,LAN,I,1,noche,0
KJFK,LAN,I,1,noche,0
KJFK,LAN,I,1,noche,0
KJFK,LAN,I,1,noche,0
KJFK,LAN,I,1,noche,0
KJFK,LAN,I,1,noche,0
KJFK,LAN,I,1,noche,0
KJFK,LAN,I,1,noche,0
KJFK,LAN,I,1,noche,0
KJFK,LAN,I,1,noche,0
KJFK,LAN,I,1,noche,0
KJFK,LAN,I,1,noche,0
KJFK,LAN,I,1,noche,1
KJFK,LAN,I,1,noche,0
KJFK,LAN,I,1,noche,0
SEGU,LAN,I,1,noche,1
SEGU,LAN,I,1,noche,0
SEGU,LAN,I,1,noche,0
SEGU,LAN,I,1,noche,0
SKBO,LAN,I,1,noche,0
SKBO,LAN,I,1,noche,0
SKBO,LAN,I,1,noche,0
SKBO,LAN,I,1,noche,0
SKBO,LAN,I,1,noche,0
SKBO,LAN,I,1,noche,0
SKBO,LAN,I,1,noche,0
SKBO,LAN,I,1,noche,0
SKBO,LAN,I,1,noche,0
SKBO,LAN,I,1,noche,0
SKBO,LAN,I,1,noche,0
SKBO,LAN,I,1,noche,0
SKBO,LAN,I,1,noche,0
SKBO,LAN,I,1,noche,0
SKBO,LAN,I,1,noche,0
SKBO,LAN,I,1,noche,0
SKBO,LAN,I,1,noche,0
SKBO,LAN,I,1,noche,0
SKBO,LAN,I,1,noche,0
SKBO,LAN,I,1,noche,0
SKBO,LAN,I,1,noche,0
SKBO,LAN,I,1,noche,0
SKBO,LAN,I,1,noche,0
SKBO,LAN,I,1,noche,1
SKBO,LAN,I,1,noche,0
SKBO,LAN,I,1,noche,0
SKBO,LAN,I,1,mañana,1
SKBO,LAN,I,1,mañana,0
SKBO,LAN,I,1,mañana,0
SKBO,LAN,I,1,mañana,0
SKBO,LAN,I,1,mañana,0
SKBO,LAN,I,1,mañana,0
SKBO,LAN,I,1,mañana,1
SKBO,LAN,I,1,mañana,0
SKBO,LAN,I,1,mañana,0
SKBO,LAN,I,1,mañana,0
SKBO,LAN,I,1,mañana,1
SKBO,LAN,I,1,mañana,0
SKBO,LAN,I,1,tarde,0
SKBO,LAN,I,1,tarde,0
SKBO,LAN,I,1,tarde,0
SKBO,LAN,I,1,tarde,0
SKBO,LAN,I,1,tarde,0
SKBO,LAN,I,1,tarde,0
SKBO,LAN,I,1,tarde,0
SKBO,LAN,I,1,tarde,0
SKBO,LAN,I,1,tarde,0
SKBO,LAN,I,1,tarde,0
SKBO,LAN,I,1,tarde,0
SKBO,LAN,I,1,tarde,0
SKBO,LAN,I,1,tarde,0
SKBO,LAN,I,1,tarde,1
SKBO,LAN,I,1,tarde,0
SKBO,LAN,I,1,tarde,0
MMUN,LAN,I,1,mañana,0
MMUN,LAN,I,1,mañana,0
MMUN,LAN,I,1,mañana,0
MMUN,LAN,I,1,mañana,0
MMUN,LAN,I,1,mañana,0
MMUN,LAN,I,1,mañana,0
MMUN,LAN,I,1,mañana,0
MMUN,LAN,I,1,mañana,0
MDPC,LAN,I,1,mañana,0
MDPC,LAN,I,1,mañana,0
MDPC,LAN,I,1,mañana,1
MDPC,LAN,I,1,mañana,0
SPJC,LAN,I,1,mañana,0
SPJC,LAN,I,1,mañana,0
SPJC,LAN,I,1,mañana,0
SPJC,LAN,I,1,mañana,0
SPJC,LAN,I,1,mañana,1
SPJC,LAN,I,1,mañana,0
SPJC,LAN,I,1,mañana,1
SPJC,LAN,I,1,mañana,0
SPJC,LAN,I,1,mañana,1
SPJC,LAN,I,1,mañana,1
SPJC,LAN,I,1,mañana,0
SPJC,LAN,I,1,mañana,0
SPJC,LAN,I,1,mañana,1
SPJC,LAN,I,1,mañana,0
SPJC,LAN,I,1,mañana,0
SPJC,LAN,I,1,mañana,0
SPJC,LAN,I,1,mañana,1
SPJC,LAN,I,1,mañana,0
SPJC,LAN,I,1,mañana,1
SPJC,LAN,I,1,mañana,0
SPJC,LAN,I,1,mañana,1
SPJC,LAN,I,1,mañana,0
SPJC,LAN,I,1,mañana,0
SPJC,LAN,I,1,mañana,0
SPJC,LAN,I,1,mañana,0
SPJC,LAN,I,1,mañana,0
SPJC,LAN,I,1,mañana,0
SPJC,LAN,I,1,mañana,0
KLAX,LAN,I,1,noche,1
KLAX,LAN,I,1,noche,0
KLAX,LAN,I,1,noche,1
KLAX,LAN,I,1,noche,0
KLAX,LAN,I,1,noche,0
KLAX,LAN,I,1,noche,1
KLAX,LAN,I,1,noche,1
KLAX,LAN,I,1,noche,0
KLAX,LAN,I,1,noche,1
KLAX,LAN,I,1,noche,1
KLAX,LAN,I,1,noche,0
MMMX,LAN,I,1,noche,1
MMMX,LAN,I,1,noche,1
MMMX,LAN,I,1,noche,1
MMMX,LAN,I,1,noche,0
MMMX,LAN,I,1,noche,1
MMMX,LAN,I,1,noche,0
MMMX,LAN,I,1,noche,0
MMMX,LAN,I,1,noche,1
MMMX,LAN,I,1,noche,0
MMMX,LAN,I,1,noche,0
MMMX,LAN,I,1,noche,0
MMMX,LAN,I,1,noche,0
MMMX,LAN,I,1,noche,0
MMMX,LAN,I,1,noche,0
MMMX,LAN,I,1,noche,0
MMMX,LAN,I,1,noche,0
MMMX,LAN,I,1,noche,0
MMMX,LAN,I,1,noche,0
MMMX,LAN,I,1,noche,0
MMMX,LAN,I,1,noche,0
MMMX,LAN,I,1,noche,0
MMMX,LAN,I,1,noche,0
MMMX,LAN,I,1,noche,0
MMMX,LAN,I,1,noche,0
MMMX,LAN,I,1,noche,1
MMMX,LAN,I,1,noche,0
MMMX,LAN,I,1,noche,1
SPJC,LAN,I,1,tarde,0
SPJC,LAN,I,1,tarde,1
SPJC,LAN,I,1,tarde,1
SPJC,LAN,I,1,tarde,1
SPJC,LAN,I,1,tarde,0
SPJC,LAN,I,1,tarde,0
SPJC,LAN,I,1,tarde,1
SPJC,LAN,I,1,tarde,0
SPJC,LAN,I,1,tarde,0
SPJC,LAN,I,1,tarde,1
SPJC,LAN,I,1,mañana,1
SPJC,LAN,I,1,tarde,0
SPJC,LAN,I,1,tarde,0
SPJC,LAN,I,1,mañana,0
SPJC,LAN,I,1,tarde,0
SPJC,LAN,I,1,tarde,0
SPJC,LAN,I,1,tarde,0
SPJC,LAN,I,1,tarde,0
SPJC,LAN,I,1,tarde,0
SPJC,LAN,I,1,tarde,0
SPJC,LAN,I,1,tarde,0
SPJC,LAN,I,1,tarde,0
SPJC,LAN,I,1,tarde,0
SPJC,LAN,I,1,tarde,1
SPJC,LAN,I,1,tarde,0
SPJC,LAN,I,1,mañana,0
SPJC,LAN,I,1,mañana,0
SPJC,LAN,I,1,mañana,0
SPJC,LAN,I,1,tarde,0
SPJC,LAN,I,1,tarde,1
SPJC,LAN,I,1,tarde,0
SPJC,LAN,I,1,tarde,0
SPJC,LAN,I,1,tarde,0
SPJC,LAN,I,1,tarde,0
SPJC,LAN,I,1,tarde,0
SPJC,LAN,I,1,tarde,0
SPJC,LAN,I,1,tarde,0
SPJC,LAN,I,1,tarde,0
SPJC,LAN,I,1,tarde,0
SPJC,LAN,I,1,tarde,0
SPJC,LAN,I,1,tarde,1
SPJC,LAN,I,1,tarde,0
SPJC,LAN,I,1,tarde,0
SPJC,LAN,I,1,tarde,0
SPJC,LAN,I,1,tarde,0
SPJC,LAN,I,1,tarde,0
SPJC,LAN,I,1,tarde,0
SPJC,LAN,I,1,tarde,0
SPJC,LAN,I,1,tarde,0
SPJC,LAN,I,1,tarde,0
SPJC,LAN,I,1,tarde,0
SPJC,LAN,I,1,tarde,0
SPJC,LAN,I,1,tarde,0
SPJC,LAN,I,1,tarde,1
SPJC,LAN,I,1,mañana,1
SPJC,LAN,I,1,mañana,0
SPJC,LAN,I,1,tarde,0
SPJC,LAN,I,1,mañana,0
SPJC,LAN,I,1,mañana,0
SPJC,LAN,I,1,tarde,1
SPJC,LAN,I,1,mañana,0
SPJC,LAN,I,1,mañana,0
SPJC,LAN,I,1,tarde,0
SPJC,LAN,I,1,mañana,0
SPJC,LAN,I,1,tarde,0
SPJC,LAN,I,1,tarde,0
SPJC,LAN,I,1,tarde,0
SPJC,LAN,I,1,tarde,0
SPJC,LAN,I,1,tarde,0
SPJC,LAN,I,1,tarde,0
SPJC,LAN,I,1,tarde,0
SPJC,LAN,I,1,tarde,1
SPJC,LAN,I,1,tarde,1
SPJC,LAN,I,1,tarde,0
SPJC,LAN,I,1,tarde,1
SPJC,LAN,I,1,tarde,0
LEMD,LAN,I,1,noche,0
LEMD,LAN,I,1,noche,0
LEMD,LAN,I,1,noche,0
LEMD,LAN,I,1,noche,0
LEMD,LAN,I,1,noche,0
LEMD,LAN,I,1,noche,0
LEMD,LAN,I,1,noche,1
LEMD,LAN,I,1,noche,0
LEMD,LAN,I,1,noche,0
LEMD,LAN,I,1,noche,0
LEMD,LAN,I,1,noche,0
LEMD,LAN,I,1,noche,0
LEMD,LAN,I,1,noche,0
LEMD,LAN,I,1,noche,0
LEMD,LAN,I,1,noche,1
LEMD,LAN,I,1,noche,0
LEMD,LAN,I,1,noche,1
LEMD,LAN,I,1,noche,0
LEMD,LAN,I,1,noche,1
LEMD,LAN,I,1,noche,1
LEMD,LAN,I,1,noche,0
LEMD,LAN,I,1,noche,0
LEMD,LAN,I,1,noche,0
LEMD,LAN,I,1,noche,0
LEMD,LAN,I,1,noche,0
LEMD,LAN,I,1,noche,0
LEMD,LAN,I,1,noche,0
LEMD,LAN,I,1,noche,0
LEMD,LAN,I,1,noche,0
LEMD,LAN,I,1,noche,0
LEMD,LAN,I,1,noche,0
LEMD,LAN,I,1,noche,0
LEMD,LAN,I,1,noche,1
LEMD,LAN,I,1,noche,0
SBGR,LAN,I,1,mañana,1
SBGR,LAN,I,1,mañana,1
SBGR,LAN,I,1,mañana,0
SBGR,LAN,I,1,mañana,0
SBGR,LAN,I,1,mañana,0
SBGR,LAN,I,1,mañana,0
SBGR,LAN,I,1,mañana,0
SBGR,LAN,I,1,mañana,0
SBGR,LAN,I,1,mañana,0
SBGR,LAN,I,1,mañana,0
SBGR,LAN,I,1,mañana,0
SBGR,LAN,I,1,mañana,0
SBGR,LAN,I,1,mañana,0
SBGR,LAN,I,1,mañana,0
SBGR,LAN,I,1,mañana,0
SBGR,LAN,I,1,mañana,0
SBGR,LAN,I,1,mañana,0
SBGR,LAN,I,1,mañana,0
SBGR,LAN,I,1,mañana,0
SBGR,LAN,I,1,mañana,0
SBGR,LAN,I,1,mañana,0
SBGR,LAN,I,1,mañana,0
SBGR,LAN,I,1,mañana,0
SBGR,LAN,I,1,mañana,0
SBGR,LAN,I,1,mañana,1
SBGR,LAN,I,1,mañana,0
SBGR,LAN,I,1,mañana,0
SBGR,LAN,I,1,mañana,1
SBGR,LAN,I,1,tarde,0
SBGR,LAN,I,1,tarde,1
SBGR,LAN,I,1,tarde,0
SBGR,LAN,I,1,tarde,1
SBGR,LAN,I,1,tarde,1
SBGR,LAN,I,1,tarde,0
SBGR,LAN,I,1,tarde,0
SBGR,LAN,I,1,tarde,0
SBGR,LAN,I,1,tarde,1
SBGR,LAN,I,1,tarde,0
SBGR,LAN,I,1,tarde,0
SBGR,LAN,I,1,tarde,0
SBGR,LAN,I,1,tarde,0
SBGR,LAN,I,1,tarde,1
SBGR,LAN,I,1,tarde,0
SBGR,LAN,I,1,tarde,1
SBGR,LAN,I,1,tarde,0
SBGR,LAN,I,1,tarde,0
SBGR,LAN,I,1,tarde,1
SBGR,LAN,I,1,tarde,0
SBGR,LAN,I,1,tarde,1
SBGR,LAN,I,1,tarde,0
SBGR,LAN,I,1,tarde,0
SBGR,LAN,I,1,tarde,0
SBGR,LAN,I,1,tarde,0
SBGR,LAN,I,1,tarde,0
SBGR,LAN,I,1,tarde,0
SBGR,LAN,I,1,tarde,1
SBGR,LAN,I,1,mañana,1
SBGR,LAN,I,1,mañana,0
SBGR,LAN,I,1,mañana,0
SBGR,LAN,I,1,mañana,0
SBGR,LAN,I,1,mañana,0
SBGR,LAN,I,1,mañana,0
SBGR,LAN,I,1,mañana,0
SBGR,LAN,I,1,mañana,0
SBGR,LAN,I,1,mañana,0
SBGR,LAN,I,1,mañana,0
SBGR,LAN,I,1,mañana,1
SBGR,LAN,I,1,mañana,0
SBGR,LAN,I,1,mañana,0
SBGR,LAN,I,1,mañana,0
SBGR,LAN,I,1,mañana,0
SBGR,LAN,I,1,mañana,0
SBGR,LAN,I,1,mañana,1
SBGR,LAN,I,1,mañana,0
SBGR,LAN,I,1,mañana,0
SBGR,LAN,I,1,mañana,0
SBGR,LAN,I,1,mañana,0
SBGR,LAN,I,1,mañana,1
SBGR,LAN,I,1,mañana,0
SBGR,LAN,I,1,mañana,0
SBGR,LAN,I,1,mañana,0
SBGR,LAN,I,1,mañana,0
SBGR,LAN,I,1,mañana,0
