Des-I,Emp-I,DIA,MES,DIANOM,TIPOVUELO,temporada_alta,periodo_dia,atraso_15
SCAT,LAN,18,4,Martes,N,0,tarde,0
SCAT,LAN,19,4,Miercoles,N,0,tarde,0
SCAT,LAN,20,4,Jueves,N,0,tarde,0
SCAT,LAN,23,4,Domingo,N,0,tarde,0
SCAT,LAN,24,4,Lunes,N,0,tarde,0
SCAT,LAN,25,4,Martes,N,0,tarde,0
SCAT,LAN,26,4,Miercoles,N,0,tarde,0
SCAT,LAN,27,4,Jueves,N,0,tarde,0
SCAT,LAN,30,4,Domingo,N,0,tarde,0
SCFA,LAN,3,4,Lunes,N,0,noche,0
SCFA,LAN,4,4,Martes,N,0,mañana,0
SCFA,LAN,5,4,Miercoles,N,0,mañana,0
SCFA,LAN,6,4,Jueves,N,0,mañana,0
SCFA,LAN,7,4,Viernes,N,0,mañana,0
SCFA,LAN,10,4,Lunes,N,0,noche,0
SCFA,LAN,11,4,Martes,N,0,mañana,0
SCFA,LAN,12,4,Miercoles,N,0,mañana,0
SCFA,LAN,13,4,Jueves,N,0,mañana,0
SCFA,LAN,14,4,Viernes,N,0,mañana,0
SCFA,LAN,18,4,Martes,N,0,mañana,0
SCFA,LAN,20,4,Jueves,N,0,mañana,0
SCFA,LAN,24,4,Lunes,N,0,noche,0
SCFA,LAN,25,4,Martes,N,0,mañana,0
SCFA,LAN,26,4,Miercoles,N,0,mañana,0
SCFA,LAN,27,4,Jueves,N,0,mañana,0
SCFA,LAN,28,4,Viernes,N,0,mañana,0
SCFA,LAN,3,4,Lunes,N,0,mañana,0
SCFA,LAN,4,4,Martes,N,0,mañana,0
SCFA,LAN,10,4,Lunes,N,0,mañana,0
SCFA,LAN,11,4,Martes,N,0,mañana,0
SCFA,LAN,17,4,Lunes,N,0,mañana,0
SCFA,LAN,18,4,Martes,N,0,mañana,0
SCFA,LAN,24,4,Lunes,N,0,mañana,0
SCFA,LAN,25,4,Martes,N,0,mañana,0
SCFA,LAN,3,4,Lunes,N,0,tarde,0
SCFA,LAN,4,4,Martes,N,0,tarde,1
SCFA,LAN,5,4,Miercoles,N,0,mañana,0
SCFA,LAN,6,4,Jueves,N,0,mañana,0
SCFA,LAN,7,4,Viernes,N,0,mañana,0
SCFA,LAN,8,4,Sabado,N,0,mañana,0
SCFA,LAN,10,4,Lunes,N,0,tarde,0
SCFA,LAN,11,4,Martes,N,0,tarde,0
SCFA,LAN,12,4,Miercoles,N,0,mañana,0
SCFA,LAN,13,4,Jueves,N,0,mañana,0
SCFA,LAN,14,4,Viernes,N,0,mañana,0
SCFA,LAN,17,4,Lunes,N,0,tarde,0
SCFA,LAN,18,4,Martes,N,0,tarde,0
SCFA,LAN,19,4,Miercoles,N,0,mañana,0
SCFA,LAN,20,4,Jueves,N,0,mañana,0
SCFA,LAN,24,4,Lunes,N,0,tarde,0
SCFA,LAN,25,4,Martes,N,0,tarde,0
SCFA,LAN,26,4,Miercoles,N,0,mañana,0
SCFA,LAN,27,4,Jueves,N,0,mañana,0
SCFA,LAN,28,4,Viernes,N,0,mañana,0
SCFA,LAN,29,4,Sabado,N,0,mañana,0
SCFA,LAN,1,4,Sabado,N,0,mañana,0
SCFA,LAN,2,4,Domingo,N,0,mañana,0
SCFA,LAN,3,4,Lunes,N,0,mañana,0
SCFA,LAN,4,4,Martes,N,0,mañana,0
SCFA,LAN,5,4,Miercoles,N,0,mañana,0
SCFA,LAN,6,4,Jueves,N,0,mañana,0
SCFA,LAN,7,4,Viernes,N,0,mañana,0
SCFA,LAN,8,4,Sabado,N,0,mañana,0
SCFA,LAN,9,4,Domingo,N,0,mañana,0
SCFA,LAN,10,4,Lunes,N,0,mañana,0
SCFA,LAN,11,4,Martes,N,0,mañana,0
SCFA,LAN,12,4,Miercoles,N,0,mañana,0
SCFA,LAN,13,4,Jueves,N,0,mañana,1
SCFA,LAN,14,4,Viernes,N,0,mañana,0
SCFA,LAN,15,4,Sabado,N,0,mañana,0
SCFA,LAN,16,4,Domingo,N,0,mañana,0
SCFA,LAN,17,4,Lunes,N,0,mañana,0
SCFA,LAN,18,4,Martes,N,0,mañana,0
SCFA,LAN,19,4,Miercoles,N,0,mañana,0
SCFA,LAN,20,4,Jueves,N,0,mañana,0
SCFA,LAN,21,4,Viernes,N,0,mañana,1
SCFA,LAN,22,4,Sabado,N,0,mañana,0
SCFA,LAN,23,4,Domingo,N,0,mañana,0
SCFA,LAN,24,4,Lunes,N,0,mañana,0
SCFA,LAN,25,4,Martes,N,0,mañana,0
SCFA,LAN,26,4,Miercoles,N,0,mañana,0
SCFA,LAN,27,4,Jueves,N,0,mañana,0
SCFA,LAN,28,4,Viernes,N,0,mañana,0
SCFA,LAN,29,4,Sabado,N,0,mañana,0
SCFA,LAN,30,4,Domingo,N,0,mañana,0
SCFA,LAN,3,4,Lunes,N,0,mañana,0
SCFA,LAN,4,4,Martes,N,0,mañana,0
SCFA,LAN,10,4,Lunes,N,0,mañana,0
SCFA,LAN,11,4,Martes,N,0,mañana,0
SCFA,LAN,17,4,Lunes,N,0,mañana,0
SCFA,LAN,18,4,Martes,N,0,mañana,0
SCFA,LAN,24,4,Lunes,N,0,mañana,1
SCFA,LAN,25,4,Martes,N,0,mañana,0
SCFA,LAN,3,4,Lunes,N,0,tarde,1
SCFA,LAN,9,4,Domingo,N,0,tarde,0
SCFA,LAN,10,4,Lunes,N,0,tarde,0
SCFA,LAN,16,4,Domingo,N,0,tarde,0
SCFA,LAN,17,4,Lunes,N,0,tarde,0
SCFA,LAN,23,4,Domingo,N,0,tarde,0
SCFA,LAN,24,4,Lunes,N,0,tarde,0
SCFA,LAN,30,4,Domingo,N,0,tarde,0
SCFA,LAN,6,4,Jueves,N,0,mañana,0
SCFA,LAN,7,4,Viernes,N,0,tarde,0
SCFA,LAN,13,4,Jueves,N,0,mañana,1
SCFA,LAN,21,4,Viernes,N,0,tarde,0
SCFA,LAN,27,4,Jueves,N,0,mañana,0
SCFA,LAN,28,4,Viernes,N,0,tarde,1
SCFA,LAN,2,4,Domingo,N,0,tarde,0
SCFA,LAN,3,4,Lunes,N,0,mañana,0
SCFA,LAN,5,4,Miercoles,N,0,tarde,0
SCFA,LAN,6,4,Jueves,N,0,tarde,0
SCFA,LAN,7,4,Viernes,N,0,mañana,0
SCFA,LAN,9,4,Domingo,N,0,tarde,0
SCFA,LAN,10,4,Lunes,N,0,mañana,0
SCFA,LAN,12,4,Miercoles,N,0,tarde,0
SCFA,LAN,13,4,Jueves,N,0,tarde,0
SCFA,LAN,14,4,Viernes,N,0,mañana,0
SCFA,LAN,16,4,Domingo,N,0,tarde,0
SCFA,LAN,17,4,Lunes,N,0,mañana,0
SCFA,LAN,19,4,Miercoles,N,0,tarde,0
SCFA,LAN,20,4,Jueves,N,0,tarde,0
SCFA,LAN,21,4,Viernes,N,0,mañana,0
SCFA,LAN,23,4,Domingo,N,0,tarde,0
SCFA,LAN,24,4,Lunes,N,0,mañana,0
SCFA,LAN,26,4,Miercoles,N,0,tarde,0
SCFA,LAN,27,4,Jueves,N,0,tarde,0
SCFA,LAN,28,4,Viernes,N,0,mañana,0
SCFA,LAN,1,4,Sabado,N,0,tarde,0
SCFA,LAN,3,4,Lunes,N,0,tarde,0
SCFA,LAN,4,4,Martes,N,0,tarde,0
SCFA,LAN,5,4,Miercoles,N,0,tarde,0
SCFA,LAN,6,4,Jueves,N,0,tarde,0
SCFA,LAN,7,4,Viernes,N,0,tarde,0
SCFA,LAN,8,4,Sabado,N,0,tarde,0
SCFA,LAN,11,4,Martes,N,0,tarde,0
SCFA,LAN,12,4,Miercoles,N,0,tarde,0
SCFA,LAN,13,4,Jueves,N,0,tarde,0
SCFA,LAN,17,4,Lunes,N,0,tarde,0
SCFA,LAN,19,4,Miercoles,N,0,tarde,0
SCFA,LAN,20,4,Jueves,N,0,tarde,0
SCFA,LAN,21,4,Viernes,N,0,tarde,0
SCFA,LAN,25,4,Martes,N,0,tarde,0
SCFA,LAN,26,4,Miercoles,N,0,tarde,0
SCFA,LAN,27,4,Jueves,N,0,tarde,0
SCFA,LAN,28,4,Viernes,N,0,tarde,0
SCFA,LAN,29,4,Sabado,N,0,tarde,0
SCFA,LAN,1,4,Sabado,N,0,tarde,0
SCFA,LAN,2,4,Domingo,N,0,tarde,0
SCFA,LAN,3,4,Lunes,N,0,tarde,0
SCFA,LAN,4,4,Martes,N,0,tarde,0
SCFA,LAN,5,4,Miercoles,N,0,tarde,0
SCFA,LAN,6,4,Jueves,N,0,tarde,0
SCFA,LAN,7,4,Viernes,N,0,tarde,0
SCFA,LAN,8,4,Sabado,N,0,tarde,0
SCFA,LAN,9,4,Domingo,N,0,tarde,0
SCFA,LAN,10,4,Lunes,N,0,tarde,0
SCFA,LAN,11,4,Martes,N,0,tarde,0
SCFA,LAN,12,4,Miercoles,N,0,tarde,0
SCFA,LAN,13,4,Jueves,N,0,tarde,0
SCFA,LAN,14,4,Viernes,N,0,tarde,0
SCFA,LAN,15,4,Sabado,N,0,tarde,0
SCFA,LAN,16,4,Domingo,N,0,tarde,0
SCFA,LAN,17,4,Lunes,N,0,tarde,0
SCFA,LAN,18,4,Martes,N,0,tarde,0
SCFA,LAN,19,4,Miercoles,N,0,tarde,0
SCFA,LAN,20,4,Jueves,N,0,tarde,1
SCFA,LAN,21,4,Viernes,N,0,tarde,0
SCFA,LAN,22,4,Sabado,N,0,tarde,0
SCFA,LAN,23,4,Domingo,N,0,tarde,0
SCFA,LAN,24,4,Lunes,N,0,tarde,0
SCFA,LAN,25,4,Martes,N,0,tarde,0
SCFA,LAN,26,4,Miercoles,N,0,tarde,0
SCFA,LAN,28,4,Viernes,N,0,tarde,0
SCFA,LAN,29,4,Sabado,N,0,tarde,0
SCFA,LAN,30,4,Domingo,N,0,tarde,0
SCCF,LAN,3,4,Lunes,N,0,noche,0
SCCF,LAN,4,4,Martes,N,0,noche,0
SCCF,LAN,5,4,Miercoles,N,0,noche,0
SCCF,LAN,10,4,Lunes,N,0,noche,0
SCCF,LAN,11,4,Martes,N,0,noche,0
SCCF,LAN,12,4,Miercoles,N,0,noche,0
SCCF,LAN,17,4,Lunes,N,0,noche,0
SCCF,LAN,18,4,Martes,N,0,noche,0
SCCF,LAN,19,4,Miercoles,N,0,noche,0
SCCF,LAN,24,4,Lunes,N,0,noche,0
SCCF,LAN,25,4,Martes,N,0,noche,0
SCCF,LAN,26,4,Miercoles,N,0,noche,0
SCCF,LAN,3,4,Lunes,N,0,mañana,0
SCCF,LAN,4,4,Martes,N,0,mañana,0
SCCF,LAN,5,4,Miercoles,N,0,mañana,0
SCCF,LAN,10,4,Lunes,N,0,mañana,0
SCCF,LAN,11,4,Martes,N,0,mañana,0
SCCF,LAN,12,4,Miercoles,N,0,mañana,0
SCCF,LAN,17,4,Lunes,N,0,mañana,0
SCCF,LAN,18,4,Martes,N,0,mañana,0
SCCF,LAN,19,4,Miercoles,N,0,mañana,0
SCCF,LAN,24,4,Lunes,N,0,mañana,0
SCCF,LAN,25,4,Martes,N,0,mañana,0
SCCF,LAN,26,4,Miercoles,N,0,mañana,0
SCCF,LAN,1,4,Sabado,N,0,mañana,0
SCCF,LAN,3,4,Lunes,N,0,mañana,0
SCCF,LAN,10,4,Lunes,N,0,mañana,0
SCCF,LAN,17,4,Lunes,N,0,mañana,0
SCCF,LAN,24,4,Lunes,N,0,mañana,0
SCCF,LAN,2,4,Domingo,N,0,mañana,0
SCCF,LAN,23,4,Domingo,N,0,tarde,0
SCCF,LAN,1,4,Sabado,N,0,tarde,0
SCCF,LAN,2,4,Domingo,N,0,tarde,0
SCCF,LAN,3,4,Lunes,N,0,tarde,0
SCCF,LAN,4,4,Martes,N,0,tarde,0
SCCF,LAN,10,4,Lunes,N,0,tarde,0
SCCF,LAN,11,4,Martes,N,0,tarde,0
SCCF,LAN,17,4,Lunes,N,0,tarde,0
SCCF,LAN,18,4,Martes,N,0,tarde,0
SCCF,LAN,24,4,Lunes,N,0,tarde,0
SCCF,LAN,25,4,Martes,N,0,tarde,0
SCCF,LAN,2,4,Domingo,N,0,tarde,0
SCCF,LAN,5,4,Miercoles,N,0,mañana,0
SCCF,LAN,6,4,Jueves,N,0,mañana,0
SCCF,LAN,7,4,Viernes,N,0,mañana,1
SCCF,LAN,8,4,Sabado,N,0,mañana,1
SCCF,LAN,9,4,Domingo,N,0,mañana,0
SCCF,LAN,12,4,Miercoles,N,0,mañana,0
SCCF,LAN,13,4,Jueves,N,0,mañana,0
SCCF,LAN,14,4,Viernes,N,0,mañana,0
SCCF,LAN,15,4,Sabado,N,0,mañana,0
SCCF,LAN,16,4,Domingo,N,0,mañana,0
SCCF,LAN,19,4,Miercoles,N,0,mañana,0
SCCF,LAN,20,4,Jueves,N,0,mañana,0
SCCF,LAN,21,4,Viernes,N,0,mañana,0
SCCF,LAN,22,4,Sabado,N,0,mañana,0
SCCF,LAN,23,4,Domingo,N,0,mañana,0
SCCF,LAN,26,4,Miercoles,N,0,mañana,0
SCCF,LAN,27,4,Jueves,N,0,mañana,0
SCCF,LAN,28,4,Viernes,N,0,mañana,0
SCCF,LAN,29,4,Sabado,N,0,mañana,0
SCCF,LAN,30,4,Domingo,N,0,mañana,0
SCCF,LAN,3,4,Lunes,N,0,mañana,0
SCCF,LAN,4,4,Martes,N,0,mañana,0
SCCF,LAN,10,4,Lunes,N,0,mañana,0
SCCF,LAN,11,4,Martes,N,0,mañana,0
SCCF,LAN,17,4,Lunes,N,0,mañana,0
SCCF,LAN,18,4,Martes,N,0,mañana,0
SCCF,LAN,24,4,Lunes,N,0,mañana,0
SCCF,LAN,25,4,Martes,N,0,mañana,0
SCSE,LAN,6,4,Jueves,N,0,tarde,0
SCSE,LAN,7,4,Viernes,N,0,tarde,0
SCSE,LAN,13,4,Jueves,N,0,tarde,0
SCSE,LAN,14,4,Viernes,N,0,tarde,0
SCSE,LAN,20,4,Jueves,N,0,tarde,0
SCSE,LAN,21,4,Viernes,N,0,tarde,0
SCSE,LAN,27,4,Jueves,N,0,tarde,0
SCSE,LAN,28,4,Viernes,N,0,tarde,0
SCCF,LAN,5,4,Miercoles,N,0,tarde,0
SCCF,LAN,6,4,Jueves,N,0,tarde,0
SCCF,LAN,7,4,Viernes,N,0,mañana,0
SCCF,LAN,9,4,Domingo,N,0,tarde,0
SCCF,LAN,12,4,Miercoles,N,0,tarde,0
SCCF,LAN,13,4,Jueves,N,0,tarde,0
SCCF,LAN,14,4,Viernes,N,0,tarde,0
SCCF,LAN,16,4,Domingo,N,0,tarde,0
SCCF,LAN,19,4,Miercoles,N,0,tarde,0
SCCF,LAN,20,4,Jueves,N,0,tarde,1
SCCF,LAN,21,4,Viernes,N,0,tarde,0
SCCF,LAN,23,4,Domingo,N,0,tarde,0
SCCF,LAN,26,4,Miercoles,N,0,tarde,0
SCCF,LAN,27,4,Jueves,N,0,tarde,0
SCCF,LAN,28,4,Viernes,N,0,tarde,0
SCCF,LAN,2,4,Domingo,N,0,noche,0
SCCF,LAN,3,4,Lunes,N,0,tarde,0
SCCF,LAN,5,4,Miercoles,N,0,tarde,0
SCCF,LAN,6,4,Jueves,N,0,tarde,0
SCCF,LAN,10,4,Lunes,N,0,tarde,0
SCCF,LAN,12,4,Miercoles,N,0,tarde,0
SCCF,LAN,13,4,Jueves,N,0,tarde,0
SCCF,LAN,17,4,Lunes,N,0,tarde,0
SCCF,LAN,18,4,Martes,N,0,tarde,0
SCCF,LAN,19,4,Miercoles,N,0,tarde,0
SCCF,LAN,24,4,Lunes,N,0,tarde,0
SCCF,LAN,26,4,Miercoles,N,0,tarde,0
SCCF,LAN,27,4,Jueves,N,0,tarde,0
SCCF,LAN,3,4,Lunes,N,0,noche,0
SCCF,LAN,4,4,Martes,N,0,tarde,0
SCCF,LAN,5,4,Miercoles,N,0,noche,0
SCCF,LAN,6,4,Jueves,N,0,tarde,0
SCCF,LAN,7,4,Viernes,N,0,noche,0
SCCF,LAN,8,4,Sabado,N,0,noche,0
SCCF,LAN,9,4,Domingo,N,0,noche,0
SCCF,LAN,10,4,Lunes,N,0,noche,0
SCCF,LAN,11,4,Martes,N,0,tarde,0
SCCF,LAN,12,4,Miercoles,N,0,noche,0
SCCF,LAN,13,4,Jueves,N,0,tarde,0
SCCF,LAN,14,4,Viernes,N,0,noche,0
SCCF,LAN,16,4,Domingo,N,0,noche,0
SCCF,LAN,18,4,Martes,N,0,tarde,0
SCCF,LAN,19,4,Miercoles,N,0,noche,0
SCCF,LAN,20,4,Jueves,N,0,tarde,1
SCCF,LAN,21,4,Viernes,N,0,noche,0
SCCF,LAN,22,4,Sabado,N,0,tarde,0
SCCF,LAN,23,4,Domingo,N,0,tarde,0
SCCF,LAN,24,4,Lunes,N,0,noche,1
SCCF,LAN,25,4,Martes,N,0,tarde,0
SCCF,LAN,26,4,Miercoles,N,0,noche,0
SCCF,LAN,27,4,Jueves,N,0,tarde,0
SCCF,LAN,28,4,Viernes,N,0,noche,0
SCDA,LAN,3,4,Lunes,N,0,mañana,0
SCDA,LAN,10,4,Lunes,N,0,mañana,0
SCDA,LAN,15,4,Sabado,N,0,mañana,0
SCDA,LAN,17,4,Lunes,N,0,mañana,0
SCDA,LAN,22,4,Sabado,N,0,mañana,0
SCDA,LAN,24,4,Lunes,N,0,mañana,0
SCDA,LAN,29,4,Sabado,N,0,mañana,0
SCDA,LAN,1,4,Sabado,N,0,mañana,0
SCDA,LAN,2,4,Domingo,N,0,mañana,0
SCDA,LAN,3,4,Lunes,N,0,mañana,0
SCDA,LAN,4,4,Martes,N,0,mañana,0
SCDA,LAN,5,4,Miercoles,N,0,mañana,0
SCDA,LAN,6,4,Jueves,N,0,mañana,0
SCDA,LAN,7,4,Viernes,N,0,mañana,0
SCDA,LAN,8,4,Sabado,N,0,mañana,0
SCDA,LAN,9,4,Domingo,N,0,mañana,0
SCDA,LAN,10,4,Lunes,N,0,mañana,0
SCDA,LAN,11,4,Martes,N,0,mañana,0
SCDA,LAN,12,4,Miercoles,N,0,mañana,0
SCDA,LAN,13,4,Jueves,N,0,mañana,0
SCDA,LAN,14,4,Viernes,N,0,mañana,0
SCDA,LAN,16,4,Domingo,N,0,mañana,0
SCDA,LAN,17,4,Lunes,N,0,mañana,0
SCDA,LAN,18,4,Martes,N,0,mañana,0
SCDA,LAN,19,4,Miercoles,N,0,mañana,0
SCDA,LAN,20,4,Jueves,N,0,mañana,0
SCDA,LAN,21,4,Viernes,N,0,mañana,0
SCDA,LAN,23,4,Domingo,N,0,mañana,0
SCDA,LAN,24,4,Lunes,N,0,mañana,0
SCDA,LAN,25,4,Martes,N,0,mañana,0
SCDA,LAN,26,4,Miercoles,N,0,mañana,0
SCDA,LAN,27,4,Jueves,N,0,mañana,0
SCDA,LAN,28,4,Viernes,N,0,mañana,1
SCDA,LAN,1,4,Sabado,N,0,mañana,0
SCDA,LAN,4,4,Martes,N,0,mañana,0
SCDA,LAN,5,4,Miercoles,N,0,mañana,0
SCDA,LAN,6,4,Jueves,N,0,mañana,0
SCDA,LAN,8,4,Sabado,N,0,mañana,0
SCDA,LAN,9,4,Domingo,N,0,mañana,0
SCDA,LAN,11,4,Martes,N,0,mañana,0
SCDA,LAN,12,4,Miercoles,N,0,mañana,0
SCDA,LAN,13,4,Jueves,N,0,mañana,0
SCDA,LAN,16,4,Domingo,N,0,mañana,0
SCDA,LAN,18,4,Martes,N,0,mañana,0
SCDA,LAN,19,4,Miercoles,N,0,mañana,0
SCDA,LAN,20,4,Jueves,N,0,mañana,0
SCDA,LAN,22,4,Sabado,N,0,mañana,0
SCDA,LAN,23,4,Domingo,N,0,mañana,0
SCDA,LAN,25,4,Martes,N,0,mañana,0
SCDA,LAN,26,4,Miercoles,N,0,mañana,0
SCDA,LAN,27,4,Jueves,N,0,mañana,0
SCDA,LAN,29,4,Sabado,N,0,mañana,0
SCDA,LAN,30,4,Domingo,N,0,tarde,0
SCDA,LAN,2,4,Domingo,N,0,mañana,0
SCDA,LAN,6,4,Jueves,N,0,mañana,0
SCDA,LAN,7,4,Viernes,N,0,mañana,0
SCDA,LAN,9,4,Domingo,N,0,mañana,0
SCDA,LAN,13,4,Jueves,N,0,mañana,0
SCDA,LAN,16,4,Domingo,N,0,mañana,0
SCDA,LAN,21,4,Viernes,N,0,mañana,0
SCDA,LAN,23,4,Domingo,N,0,mañana,0
SCDA,LAN,27,4,Jueves,N,0,mañana,0
SCDA,LAN,28,4,Viernes,N,0,mañana,0
SCDA,LAN,30,4,Domingo,N,0,mañana,0
SCDA,LAN,3,4,Lunes,N,0,mañana,0
SCDA,LAN,4,4,Martes,N,0,mañana,0
SCDA,LAN,10,4,Lunes,N,0,mañana,0
SCDA,LAN,11,4,Martes,N,0,mañana,0
SCDA,LAN,17,4,Lunes,N,0,mañana,0
SCDA,LAN,18,4,Martes,N,0,mañana,0
SCDA,LAN,24,4,Lunes,N,0,mañana,0
SCDA,LAN,25,4,Martes,N,0,mañana,0
SCDA,LAN,2,4,Domingo,N,0,tarde,0
SCDA,LAN,3,4,Lunes,N,0,tarde,1
SCDA,LAN,4,4,Martes,N,0,tarde,0
SCDA,LAN,5,4,Miercoles,N,0,tarde,0
SCDA,LAN,7,4,Viernes,N,0,noche,0
SCDA,LAN,8,4,Sabado,N,0,tarde,1
SCDA,LAN,10,4,Lunes,N,0,tarde,0
SCDA,LAN,11,4,Martes,N,0,tarde,0
SCDA,LAN,12,4,Miercoles,N,0,tarde,1
SCDA,LAN,14,4,Viernes,N,0,noche,0
SCDA,LAN,15,4,Sabado,N,0,tarde,0
SCDA,LAN,17,4,Lunes,N,0,tarde,0
SCDA,LAN,18,4,Martes,N,0,tarde,0
SCDA,LAN,19,4,Miercoles,N,0,tarde,0
SCDA,LAN,21,4,Viernes,N,0,noche,0
SCDA,LAN,22,4,Sabado,N,0,tarde,0
SCDA,LAN,24,4,Lunes,N,0,tarde,0
SCDA,LAN,25,4,Martes,N,0,tarde,0
SCDA,LAN,26,4,Miercoles,N,0,tarde,0
SCDA,LAN,28,4,Viernes,N,0,noche,0
SCDA,LAN,29,4,Sabado,N,0,tarde,0
SCDA,LAN,2,4,Domingo,N,0,tarde,0
SCDA,LAN,9,4,Domingo,N,0,noche,0
SCDA,LAN,16,4,Domingo,N,0,noche,0
SCDA,LAN,23,4,Domingo,N,0,noche,0
SCDA,LAN,30,4,Domingo,N,0,noche,0
SCDA,LAN,1,4,Sabado,N,0,tarde,0
SCDA,LAN,2,4,Domingo,N,0,tarde,0
SCDA,LAN,3,4,Lunes,N,0,tarde,0
SCDA,LAN,4,4,Martes,N,0,tarde,0
SCDA,LAN,5,4,Miercoles,N,0,tarde,0
SCDA,LAN,6,4,Jueves,N,0,tarde,0
SCDA,LAN,7,4,Viernes,N,0,tarde,0
SCDA,LAN,9,4,Domingo,N,0,tarde,0
SCDA,LAN,10,4,Lunes,N,0,tarde,0
SCDA,LAN,11,4,Martes,N,0,tarde,1
SCDA,LAN,12,4,Miercoles,N,0,tarde,0
SCDA,LAN,13,4,Jueves,N,0,tarde,0
SCDA,LAN,14,4,Viernes,N,0,tarde,0
SCDA,LAN,15,4,Sabado,N,0,tarde,0
SCDA,LAN,16,4,Domingo,N,0,tarde,0
SCDA,LAN,17,4,Lunes,N,0,tarde,0
SCDA,LAN,18,4,Martes,N,0,tarde,0
SCDA,LAN,19,4,Miercoles,N,0,tarde,0
SCDA,LAN,20,4,Jueves,N,0,tarde,0
SCDA,LAN,21,4,Viernes,N,0,tarde,0
SCDA,LAN,23,4,Domingo,N,0,tarde,0
SCDA,LAN,24,4,Lunes,N,0,tarde,0
SCDA,LAN,25,4,Martes,N,0,tarde,0
SCDA,LAN,26,4,Miercoles,N,0,tarde,1
SCDA,LAN,27,4,Jueves,N,0,tarde,0
SCDA,LAN,28,4,Viernes,N,0,tarde,0
SCDA,LAN,29,4,Sabado,N,0,tarde,0
SCDA,LAN,2,4,Domingo,N,0,noche,0
SCDA,LAN,3,4,Lunes,N,0,noche,0
SCDA,LAN,5,4,Miercoles,N,0,noche,0
SCDA,LAN,6,4,Jueves,N,0,noche,1
SCDA,LAN,7,4,Viernes,N,0,noche,0
SCDA,LAN,10,4,Lunes,N,0,noche,0
SCDA,LAN,12,4,Miercoles,N,0,noche,1
SCDA,LAN,13,4,Jueves,N,0,noche,0
SCDA,LAN,20,4,Jueves,N,0,noche,0
SCDA,LAN,24,4,Lunes,N,0,noche,0
SCDA,LAN,26,4,Miercoles,N,0,noche,0
SCDA,LAN,27,4,Jueves,N,0,noche,0
SCDA,LAN,28,4,Viernes,N,0,noche,0
SCAR,LAN,3,4,Lunes,N,0,noche,0
SCAR,LAN,6,4,Jueves,N,0,noche,0
SCAR,LAN,10,4,Lunes,N,0,noche,0
SCAR,LAN,13,4,Jueves,N,0,noche,1
SCAR,LAN,17,4,Lunes,N,0,noche,0
SCAR,LAN,20,4,Jueves,N,0,noche,0
SCAR,LAN,24,4,Lunes,N,0,noche,0
SCAR,LAN,27,4,Jueves,N,0,noche,1
SCAR,LAN,2,4,Domingo,N,0,mañana,0
SCAR,LAN,6,4,Jueves,N,0,mañana,0
SCAR,LAN,8,4,Sabado,N,0,mañana,0
SCAR,LAN,13,4,Jueves,N,0,mañana,0
SCAR,LAN,15,4,Sabado,N,0,mañana,0
SCAR,LAN,20,4,Jueves,N,0,mañana,0
SCAR,LAN,22,4,Sabado,N,0,mañana,0
SCAR,LAN,27,4,Jueves,N,0,mañana,0
SCAR,LAN,29,4,Sabado,N,0,mañana,0
SCAR,LAN,1,4,Sabado,N,0,tarde,0
SCAR,LAN,2,4,Domingo,N,0,noche,0
SCAR,LAN,4,4,Martes,N,0,mañana,0
SCAR,LAN,7,4,Viernes,N,0,noche,0
SCAR,LAN,8,4,Sabado,N,0,tarde,0
SCAR,LAN,9,4,Domingo,N,0,noche,1
SCAR,LAN,11,4,Martes,N,0,mañana,0
SCAR,LAN,14,4,Viernes,N,0,mañana,1
SCAR,LAN,15,4,Sabado,N,0,tarde,0
SCAR,LAN,16,4,Domingo,N,0,noche,0
SCAR,LAN,18,4,Martes,N,0,mañana,0
SCAR,LAN,21,4,Viernes,N,0,mañana,0
SCAR,LAN,22,4,Sabado,N,0,tarde,0
SCAR,LAN,23,4,Domingo,N,0,noche,0
SCAR,LAN,25,4,Martes,N,0,mañana,0
SCAR,LAN,28,4,Viernes,N,0,mañana,0
SCAR,LAN,30,4,Domingo,N,0,tarde,0
SCAR,LAN,4,4,Martes,N,0,noche,0
SCAR,LAN,11,4,Martes,N,0,noche,1
SCAR,LAN,14,4,Viernes,N,0,tarde,0
SCAR,LAN,18,4,Martes,N,0,noche,0
SCAR,LAN,25,4,Martes,N,0,noche,0
SCAR,LAN,2,4,Domingo,N,0,noche,0
SCAR,LAN,3,4,Lunes,N,0,noche,0
SCAR,LAN,5,4,Miercoles,N,0,noche,0
SCAR,LAN,6,4,Jueves,N,0,noche,0
SCAR,LAN,7,4,Viernes,N,0,noche,0
SCAR,LAN,9,4,Domingo,N,0,mañana,0
SCAR,LAN,10,4,Lunes,N,0,noche,0
SCAR,LAN,12,4,Miercoles,N,0,noche,0
SCAR,LAN,13,4,Jueves,N,0,noche,0
SCAR,LAN,16,4,Domingo,N,0,mañana,0
SCAR,LAN,21,4,Viernes,N,0,noche,0
SCAR,LAN,24,4,Lunes,N,0,noche,0
SCAR,LAN,26,4,Miercoles,N,0,noche,1
SCAR,LAN,27,4,Jueves,N,0,noche,0
SCAR,LAN,28,4,Viernes,N,0,noche,0
SCIE,LAN,1,4,Sabado,N,0,mañana,0
SCIE,LAN,3,4,Lunes,N,0,mañana,0
SCIE,LAN,4,4,Martes,N,0,mañana,0
SCIE,LAN,5,4,Miercoles,N,0,mañana,1
